row_ID,vehicle_manufacturer,vehicle_model,vehicle_category,current_mileage,vehicle_year,vehicle_gearbox_type,doors_cnt,wheels,vehicle_color,vehicle_interior_color,car_vin,car_leather_interior,deal_type,final_price
31230,SUBARU,XV,Jeep,96798,2014,Automatic, 4/5,  Left wheel  , Green ,, JF2GPBCC3EH227706 ,1,For Sale,350.0
31231,MERCEDES-BENZ,E 350,Sedan,122067,2011,Automatic, 4/5,  Left wheel  , White ,, WDDHF8HB8BA347519 ,1,For Sale,325.0
31232,NISSAN,Wingroad,Universal,135000,2005,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,2200.0
31233,TOYOTA,Camry XLE,Sedan,169600,2012,Automatic, 4/5,  Left wheel  , Black ,  Grey , 4T1BD1FK4CU047536 ,1,For Sale,7300.0
31234,NISSAN,Skyline,Sedan,222222,2004,Tiptronic, 4/5,  Right-hand drive   , White ,  White ,,1,For Sale,1700.0
31235,LEXUS,NX 200,Jeep,11000,2019,Tiptronic, 4/5,  Left wheel  , Blue ,  Black , JTJBERBZ602050235 ,0,For Sale,31000.0
31236,LEXUS,HS 250h,Sedan,0,2011,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,600.0
31237,HYUNDAI,Tucson,Jeep,103818,2012,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7738.0
31238,NISSAN,Leaf,Sedan,60000,2011,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,4400.0
31239,FORD,Escape,Jeep,151000,2013,Automatic, 4/5,  Left wheel  , Silver ,  Golden ,,1,For Sale,3800.0
31240,BMW,535,Sedan,0,2014,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,1100.0
31241,FORD,Taurus,Sedan,236770,2010,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,275.0
31242,MERCEDES-BENZ,E 320,Sedan,265000,2000,Tiptronic, 4/5,  Left wheel  , Brown ,  Black ,,1,For Sale,3300.0
31243,TOYOTA,Prius,Sedan,92000,2010,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,1,For Sale,5500.0
31244,LEXUS,CT 200h,Sedan,142394,2012,Automatic, 4/5,  Left wheel  , White ,, JTHKD5BH0C2096135 ,1,For Sale,175.0
31245,FORD,Mustang,Sedan,155504,2012,Automatic,,  Left wheel  , Red ,, 1ZVBP8EM6C5223713 ,1,For Sale,1950.0
31246,SUBARU,Legacy Bl4,Sedan,180000,2005,Tiptronic, 4/5,  Right-hand drive   , Blue ,  Black ,,0,For Sale,2300.0
31247,AUDI,Q5,Jeep,195000,2010,Tiptronic, 4/5,  Left wheel  , White ,  Brown ,,1,For Sale,8300.0
31248,AUDI,A3,Sedan,22200,2005,Tiptronic, 4/5,  Left wheel  , Beige ,  White ,,0,For Sale,5300.0
31249,BMW,X5,Jeep,100000,2008,Tiptronic, 4/5,  Left wheel  , White ,  Orange ,,1,For Rent,32.0
31250,HYUNDAI,Tucson,Jeep,75747,2013,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,8904.0
31251,CHEVROLET,Captiva,Jeep,61478,2007,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,1850.0
31252,DAEWOO,Lacetti,Sedan,39031,2009,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,1870.0
31253,AUDI,A6,Sedan,279722,2014,Automatic, 4/5,  Left wheel  , Black ,, WAUGFAFC6EN033886 ,1,For Sale,7300.0
31254,FORD,Escape,Jeep,71856,2008,Automatic, 4/5,  Left wheel  , White ,, 1FMCU49H48KE43328 ,1,For Sale,1050.0
31255,HONDA,FIT,Hatchback,120000,2005,Variator, 4/5,  Right-hand drive   , Grey ,  Black ,,0,For Sale,2800.0
31256,TOYOTA,Camry,Sedan,208800,2007,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,0,For Sale,4500.0
31257,SUZUKI,Grand Vitara,Jeep,165000,2004,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,3900.0
31258,TOYOTA,Prius,Hatchback,430278,2012,Automatic, 4/5,  Left wheel  , Black ,  Black , JTDKN3DU3C5421503 ,1,For Sale,175.0
31259,HYUNDAI,Elantra,Sedan,31470,2018,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,1800.0
31260,TOYOTA,Camry,Sedan,156518,2012,Automatic, 4/5,  Left wheel  , White ,  Black , 4T1BD1FK7CU062418 ,1,For Sale,1150.0
31261,HYUNDAI,Sonata,Sedan,116080,2015,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,13050.0
31262,CHEVROLET,Volt,Hatchback,65000,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,8900.0
31263,RENAULT,Clio,Sedan,201215,2005,Manual, 4/5,  Left wheel  , Grey ,  Black ,,0,For Sale,2215.0
31264,HYUNDAI,Elantra,Sedan,40696,2018,Automatic, 4/5,  Left wheel  , Red ,  Black ,,1,For Sale,15051.0
31265,OPEL,Astra,Universal,157000,2008,Manual, 4/5,  Left wheel  , Beige ,  Beige ,,0,For Sale,4100.0
31266,HONDA,FIT,Hatchback,120000,2012,Tiptronic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,4700.0
31267,VOLKSWAGEN,Passat,Sedan,248000,2007,Manual, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,2900.0
31268,FORD,Fusion,Sedan,320554,2013,Automatic, 4/5,  Left wheel  , White ,, 3FA6P0LU7DR164328 ,1,For Sale,1300.0
31269,SSANGYONG,REXTON,Jeep,105909,2013,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,13613.0
31270,JAGUAR,X-type,Sedan,125000,2003,Tiptronic, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,2000.0
31271,TOYOTA,Prius,Hatchback,267165,2010,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKN3DU9A5111000 ,1,For Sale,125.0
31272,MERCEDES-BENZ,CL550 AMG,Coupe,171000,2007,Automatic, 2/3,  Left wheel  , Black ,  Black , WDDEJ71X08A013480 ,1,For Sale,11300.0
31273,TOYOTA,Land Cruiser,Jeep,200000,2009,Automatic, 4/5,  Left wheel  , Black ,  Grey ,,1,For Sale,27000.0
31274,TOYOTA,Prius,Hatchback,181600,2012,Variator, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,6600.0
31275,TOYOTA,Prius,Hatchback,224000,2012,Variator, 4/5,  Left wheel  , White ,  Beige ,,0,For Rent,96.0
31276,SCION,tC 4.0,Hatchback,150000,2008,Manual, 2/3,  Left wheel  , Grey ,  Grey ,,0,For Sale,3200.0
31277,TOYOTA,Grand HIACE,Minivan,250000,2001,Automatic, 4/5,  Right-hand drive   , White ,  Beige ,,0,For Sale,4000.0
31278,BMW,X5,Sedan,139363,2011,Automatic, 4/5,  Left wheel  , Black ,, 5UXZV8C59BL420855 ,1,For Sale,50.0
31279,TOYOTA,Tacoma,Pickup,137189,2013,Automatic, 4/5,  Left wheel  , Black ,, 5TFUX4EN0DX016818 ,1,For Sale,125.0
31280,FORD,Escape,Jeep,165000,2013,Tiptronic, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,7200.0
31281,TOYOTA,CHR,Jeep,19968,2019,Automatic, 4/5,  Left wheel  , White ,, JTNKHMBX0K1019093 ,1,For Sale,5700.0
31282,NISSAN,X-Terra,Jeep,0,2003,Automatic, 4/5,  Left wheel  , Brown ,  Grey ,,0,For Sale,3200.0
31283,LEXUS,GX 460,Jeep,0,2019,Automatic, 4/5,  Left wheel  , White ,  Beige ,,0,For Sale,28000.0
31284,CHEVROLET,Volt,Jeep,13234,2018,Automatic,,  Left wheel  , Grey ,, 1G1RD6S51JU140228 ,1,For Sale,70.0
31285,OPEL,Combo,Goods wagon,15000,2004,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,2800.0
31286,HYUNDAI,Santa FE,Jeep,120000,2014,Tiptronic, 4/5,  Left wheel  , Black ,  Beige ,,0,For Sale,11200.0
31287,VOLKSWAGEN,Jetta,Sedan,63792,2015,Automatic, 4/5,  Left wheel  , Black ,, 3VWB07AJ0FM309074 ,1,For Sale,2000.0
31288,TOYOTA,Prius,Hatchback,95000,2010,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Rent,19.0
31289,MAZDA,FAMILIA WAGON,Universal,185000,2002,Automatic, 4/5,  Right-hand drive   , Blue ,  Black ,,0,For Sale,1600.0
31290,CHEVROLET,Cruze,Sedan,5273,2010,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,2400.0
31291,TOYOTA,Prius,Sedan,200000,2012,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,2950.0
31292,MITSUBISHI,Pajero IO,Jeep,180000,2007,Automatic, 4/5,  Left wheel  , Red ,  Grey ,,0,For Rent,26.0
31293,LEXUS,GX 460,Jeep,155976,2016,Automatic, 4/5,  Left wheel  , White ,, JTJJM7FX7G5137033 ,1,For Sale,300.0
31294,FORD,Fusion,Sedan,320554,2013,Automatic, 4/5,  Left wheel  , White ,, 3FA6P0LU7DR164328 ,1,For Sale,1300.0
31295,FORD,Fusion,Sedan,68278,2013,Automatic, 4/5,  Left wheel  , Blue ,  Grey , 3FA6P0K92ER224806 ,1,For Sale,6500.0
31296,JEEP,Compass,Jeep,119121,2009,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,2700.0
31297,HYUNDAI,Tucson,Jeep,169031,2017,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,11838.0
31298,TOYOTA,Tacoma,Jeep,94262,2017,Automatic, 4/5,  Left wheel  , White ,  Black , 5TFAX5GN4HX092893 ,1,For Sale,15700.0
31299,MITSUBISHI,Colt,Hatchback,170000,2009,Manual, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,2600.0
31300,HYUNDAI,Elantra,Jeep,207606,2013,Automatic, 4/5,  Left wheel  , Grey ,  Black , 5NPDH4AE9DH222847 ,1,For Sale,3000.0
31301,MERCEDES-BENZ,E 250 BLUTECH,Sedan,160000,2014,Automatic, 4/5,  Left wheel  , Grey ,  Beige ,,1,For Sale,16800.0
31302,VAZ,2103 03,Sedan,55000,1981,Manual, 4/5,  Left wheel  , Orange ,  Orange ,,1,For Sale,893.0
31303,LINCOLN,MKZ,Sedan,126486,2016,Automatic, 4/5,  Left wheel  ,,  Black ,,1,For Sale,30.0
31304,VOLKSWAGEN,Golf,Coupe,200000,2002,Manual, 2/3,  Left wheel  , Silver ,  Black ,,1,For Sale,1600.0
31305,KIA,Optima,Sedan,160000,2020,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,5800.0
31306,KIA,Optima,Sedan,148000,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,4700.0
31307,MERCEDES-BENZ,ML 350,Jeep,179054,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,3150.0
31308,MERCEDES-BENZ,Smart,Cabriolet,22000,2004,Tiptronic, 2/3,  Left wheel  , Black ,  Grey ,,0,For Sale,2000.0
31309,HYUNDAI,I30,Hatchback,102000,2008,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,2500.0
31310,LEXUS,RX 350,Jeep,59858,2016,Automatic, 4/5,  Left wheel  , Silver ,,,1,For Sale,20000.0
31311,MERCEDES-BENZ,CLK 200,Coupe,256000,2003,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,2965.0
31312,BMW,X5,Jeep,296395,2012,Automatic, 4/5,  Left wheel  , Grey ,, 5UXZW0C57CL664603 ,1,For Sale,50.0
31313,HYUNDAI,Sonata,Sedan,160000,2013,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4600.0
31314,OPEL,Astra,Goods wagon,1111,2005,Automatic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,3500.0
31315,MERCEDES-BENZ,E 430,Universal,230000,2002,Tiptronic, 4/5,  Left wheel  , Black ,  White ,,1,For Sale,3500.0
31316,HYUNDAI,Veloster,Hatchback,115200,2011,Tiptronic, 2/3,  Left wheel  , Orange ,  Black ,,0,For Sale,5000.0
31317,LEXUS,RX 350,Jeep,172659,2010,Automatic, 4/5,  Left wheel  , White ,, 2T2BK1BA2AC058628 ,1,For Sale,225.0
31318,TESLA,Model S,Hatchback,31208,2017,Automatic,,  Left wheel  , Grey ,, 5YJSA1E2XHF202069 ,1,For Sale,150.0
31319,TOYOTA,Camry,Sedan,9626,2019,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1B21HK5KU013994 ,1,For Sale,1100.0
31320,TOYOTA,Corolla,Sedan,203786,2011,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,975.0
31321,VOLKSWAGEN,Caddy,Universal,182088,2008,Tiptronic, 2/3,  Left wheel  , Silver ,  Grey ,,0,For Sale,5000.0
31322,TOYOTA,Prius,Hatchback,173213,2009,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKB20U797860757 ,1,For Sale,2100.0
31323,TOYOTA,Vitz,Sedan,1111111,2007,Automatic, 4/5,  Right-hand drive   , Silver ,  Grey , 1111 ,0,For Sale,3200.0
31324,OPEL,Astra,Hatchback,340000,1999,Manual, 4/5,  Left wheel  , White ,  Blue , 111 ,0,For Sale,3000.0
31325,TOYOTA,Prius,Sedan,85000,2010,Variator, 4/5,  Left wheel  , Silver ,  Grey , JTDKN3DU6A0163309 ,0,For Sale,5100.0
31326,HYUNDAI,H1,Universal,213696,2010,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,5346.0
31327,HYUNDAI,Elantra,Sedan,195200,2011,Tiptronic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,3900.0
31328,MERCEDES-BENZ,CLA 250,Sedan,59000,2015,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,12900.0
31329,HYUNDAI,Sonata,Sedan,108686,2017,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,14073.0
31330,TOYOTA,Prius,Hatchback,489584,2011,Automatic, 4/5,  Left wheel  , Grey ,  Black , JTDKN3DU8B1363698 ,1,For Sale,1900.0
31331,MERCEDES-BENZ,E 350,Sedan,190000,2012,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,14732.0
31332,BMW,318,Sedan,278393,1988,Manual, 4/5,  Left wheel  , Golden ,  Brown ,,0,For Sale,2500.0
31333,TOYOTA,Prius,Hatchback,173213,2009,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKB20U797860757 ,1,For Sale,2100.0
31334,LEXUS,CT 200h,Hatchback,83019,2016,Automatic, 4/5,  Left wheel  , Black ,, JTHKD5BH3G2254599 ,1,For Sale,400.0
31335,TOYOTA,Prius,Hatchback,224000,2011,Automatic, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,4500.0
31336,HYUNDAI,Sonata,Sedan,571321,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,3500.0
31337,JEEP,Compass,Jeep,171302,2009,Automatic, 4/5,  Left wheel  ,,  Black ,,1,For Sale,5936.0
31338,MERCEDES-BENZ,E 350,Sedan,274771,2010,Automatic, 4/5,  Left wheel  , White ,, WDDHF7HB4AA116125 ,1,For Sale,100.0
31339,HYUNDAI,Tucson,Jeep,76470,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,14522.0
31340,VOLKSWAGEN,Golf,Hatchback,0,1997,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,1275.0
31341,TOYOTA,Land Cruiser Prado,Jeep,7000,2019,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,43000.0
31342,TOYOTA,Sequoia,Jeep,150000,2008,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,1,For Rent,13.0
31343,JEEP,Liberty,Jeep,185600,2008,Automatic, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,4600.0
31344,LEXUS,RC F,Coupe,43242,2016,Automatic, 2/3,  Left wheel  , Red ,  Black , JTHHA5BCXG5002645 ,1,For Sale,4550.0
31345,BMW,328 3.0,Sedan,130000,2011,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,1,For Sale,5200.0
31346,DODGE,RAM,Pickup,367053,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,325.0
31347,TOYOTA,Prius,Hatchback,182860,2010,Automatic, 4/5,  Left wheel  , Pink ,  White ,,0,For Sale,4400.0
31348,TOYOTA,Prius,Hatchback,184000,2008,Automatic, 4/5,  Left wheel  , Blue ,  Brown ,,0,For Sale,3550.0
31349,VOLKSWAGEN,Jetta,Sedan,1111,2004,Automatic, 4/5,  Left wheel  , Beige ,  Black ,,0,For Sale,2100.0
31350,VOLKSWAGEN,Tiguan,Jeep,84800,2016,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,10500.0
31351,HYUNDAI,Santa FE,Jeep,229115,2010,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,5422.0
31352,TOYOTA,Ipsum,Minivan,200000,2002,Automatic, 4/5,  Right-hand drive   , White ,  Beige ,,0,For Sale,3000.0
31353,NISSAN,Juke,Jeep,37056,2017,Automatic,,  Left wheel  , Red ,, JN8AF5MR5HT701642 ,1,For Sale,375.0
31354,TOYOTA,Highlander,Coupe,0,2013,Automatic, 4/5,  Left wheel  ,,  Black , JTEDC3EH0D2016956 ,1,For Sale,825.0
31355,BMW,225,Sedan,199866,2000,Manual, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,2200.0
31356,HYUNDAI,Tucson,Jeep,212079,2012,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,8160.0
31357,FORD,Escape,Jeep,0,2010,Automatic, 4/5,  Left wheel  , White ,, 1FMCU5K32AKD22226 ,1,For Sale,225.0
31358,NISSAN,X-Terra,Jeep,20800,2007,Tiptronic, 4/5,  Right-hand drive   , Sky blue ,  Grey ,,0,For Sale,6000.0
31359,CHEVROLET,Malibu,Sedan,84127,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,8947.0
31360,SUBARU,XV,Sedan,270472,2014,Automatic, 4/5,  Left wheel  , White ,, JF2GPBKC0EH322368 ,1,For Sale,5000.0
31361,MERCEDES-BENZ,G 550,Jeep,74990,2016,Automatic, 4/5,  Left wheel  , White ,, WDCYC3KF6GX251100 ,1,For Sale,600.0
31362,TOYOTA,Camry,Sedan,120000,2016,Tiptronic, 4/5,  Left wheel  , Black ,  Black , 4T1BD1FK6GU179011 ,0,For Sale,8000.0
31363,BMW,X5,Jeep,115000,2001,Tiptronic, 4/5,  Left wheel  , Silver ,  Grey ,,1,For Sale,4500.0
31364,HONDA,FIT,Sedan,167158,2012,Automatic, 4/5,  Left wheel  , Grey ,,,1,For Sale,750.0
31365,KIA,Optima,Sedan,38497,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,5300.0
31366,KIA,Sorento,Jeep,63936,2011,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,5400.0
31367,MERCEDES-BENZ,ML 350,Jeep,39300,2015,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,20400.0
31368,FORD,Transit,Goods wagon,170000,2007,Manual, >5,  Left wheel  , White ,  White ,,0,For Sale,5800.0
31369,CHEVROLET,Cruze,Sedan,105000,2014,Automatic, 4/5,  Left wheel  , Brown ,  Black ,,0,For Sale,4200.0
31370,TOYOTA,Camry,Sedan,232032,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black , 4T1BD1FK7DU096523 ,1,For Sale,125.0
31371,TOYOTA,Prius,Sedan,76000,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,5500.0
31372,TOYOTA,Aqua,Hatchback,0,2013,Variator, 4/5,  Right-hand drive   , Red ,  Black ,,0,For Sale,3000.0
31373,VAZ,2106,Sedan,0,1990,Manual, 4/5,  Left wheel  , Brown ,  Black ,,0,For Sale,829.0
31374,MERCEDES-BENZ,C 180,Goods wagon,0,1998,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,2800.0
31375,MERCEDES-BENZ,Sprinter,Microbus,327000,2009,Manual, 4/5,  Left wheel  , White ,  Grey ,,0,For Sale,8000.0
31376,HYUNDAI,Elantra,Sedan,100535,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,5283.0
31377,LEXUS,RX 400,Jeep,224629,2008,Automatic, 4/5,  Left wheel  , Silver ,, JTJHW31U082862720 ,1,For Sale,2600.0
31378,HYUNDAI,H1,Universal,230000,2012,Automatic, 4/5,  Left wheel  , Yellow ,  Black ,,1,For Sale,5531.0
31379,TOYOTA,Prius,Sedan,74838,2013,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKN3DU7D1701272 ,1,For Sale,1100.0
31380,LEXUS,CT 200h,Hatchback,132563,2014,Automatic, 4/5,  Left wheel  , Red ,, JTHKD5BH6E2180401 ,1,For Sale,3650.0
31381,HYUNDAI,Santa FE,Jeep,121343,2013,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,15555.0
31382,MERCEDES-BENZ,C 180,Universal,183987,1997,Automatic, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,2600.0
31383,AUDI,A4,Sedan,111000,2014,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,11000.0
31384,FIAT,500 sport panorama,Coupe,70000,2015,Automatic, 2/3,  Left wheel  , Grey ,  Black ,,1,For Sale,4800.0
31385,CHEVROLET,Cruze LTZ,Sedan,144000,2011,Tiptronic, 4/5,  Left wheel  , Carnelian red ,  Black ,,1,For Sale,4000.0
31386,AUDI,Q5 Premium,Jeep,185211,2009,Automatic, 4/5,  Left wheel  , Silver ,  Black , WA1KK78R59A050814 ,1,For Sale,6200.0
31387,MERCEDES-BENZ,E 350,Sedan,318285,2012,Automatic, 4/5,  Left wheel  , Black ,, WDDHF8JB8CA554147 ,1,For Sale,200.0
31388,BMW,328,Sedan,32000,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,11500.0
31389,NISSAN,Juke,Jeep,110531,2013,Automatic, 4/5,  Left wheel  , Red ,, JN8AF5MV9DT207307 ,1,For Sale,3900.0
31390,CHEVROLET,Sonic,Sedan,78000,2016,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,6696.0
31391,TOYOTA,Prius,Hatchback,270400,2009,Variator, 4/5,  Left wheel  , Black ,  Beige ,,0,For Sale,4300.0
31392,TOYOTA,Highlander,Sedan,297378,2009,Automatic, 4/5,  Left wheel  , Black ,  Black , JTEES43A592113435 ,1,For Sale,200.0
31393,CHEVROLET,Orlando,Jeep,110297,2012,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,7035.0
31394,HONDA,Insight,Hatchback,120000,2014,Variator, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,5300.0
31395,OPEL,Corsa,Hatchback,180000,2005,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,3100.0
31396,BMW,X5 35d,Jeep,118400,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Black , 5UXZW0C50CL668394 ,1,For Sale,16000.0
31397,HONDA,Civic,Sedan,16000,2014,Automatic, 4/5,  Right-hand drive   , White ,  White ,,0,For Sale,7000.0
31398,LEXUS,GX 470,Jeep,260000,2003,Automatic, 4/5,  Left wheel  , Golden ,  Golden ,,1,For Sale,7800.0
31399,TOYOTA,Camry,Sedan,234218,2013,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,2050.0
31400,LEXUS,CT 200h,Hatchback,132563,2014,Automatic, 4/5,  Left wheel  , Red ,, JTHKD5BH6E2180401 ,1,For Sale,3650.0
31401,MERCEDES-BENZ,ML 350,Jeep,81000,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,15500.0
31402,FORD,Escape HYBRID,Jeep,384000,2007,Automatic, 4/5,  Left wheel  , White ,  Beige ,,1,For Sale,5200.0
31403,BMW,530 i,Sedan,273000,2000,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,3100.0
31404,CHEVROLET,Orlando,Jeep,222303,2012,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4770.0
31405,HYUNDAI,Sonata,Sedan,52878,2015,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,13707.0
31406,TOYOTA,Aqua,Sedan,196500,2013,Automatic, 4/5,  Right-hand drive   , Silver ,  Grey ,,0,For Sale,3900.0
31407,MERCEDES-BENZ,E 350,Coupe,226251,2011,Automatic, 2/3,  Left wheel  , Black ,, WDDKJ5GB8BF119446 ,1,For Sale,500.0
31408,HONDA,Insight,Hatchback,145600,2010,Variator, 4/5,  Left wheel  , Blue ,  Black ,,0,For Sale,4100.0
31409,TOYOTA,Camry,Sedan,39552,2019,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1B11HK5KU696752 ,1,For Sale,80.0
31410,HONDA,Elysion,Minivan,180000,2005,Automatic, 4/5,  Right-hand drive   , White ,  Golden ,,0,For Sale,3600.0
31411,KIA,Picanto,Sedan,94000,2017,Manual, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,4950.0
31412,SUBARU,Forester,Jeep,162000,2010,Tiptronic, 4/5,  Left wheel  , Black ,  Grey , JF2SH6BC1AH904567 ,0,For Sale,3400.0
31413,HYUNDAI,Tucson,Jeep,98200,2012,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,10388.0
31414,TOYOTA,Camry,Sedan,122000,2012,Automatic, 4/5,  Left wheel  , Grey ,  White ,,1,For Sale,8900.0
31415,TOYOTA,Prius,Hatchback,160000,2007,Automatic, 4/5,  Left wheel  , Carnelian red ,  Beige ,,0,For Sale,3700.0
31416,TOYOTA,Camry,Sedan,90000,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Grey , 4T1BD1FK9CU036841 ,1,For Sale,5700.0
31417,TOYOTA,Prius,Hatchback,0,2007,Automatic, 4/5,  Left wheel  , Sky blue ,  Beige ,,0,For Sale,4500.0
31418,FORD,Fusion,Sedan,75656,2013,Automatic, 4/5,  Left wheel  , White ,, 3FA6P0LU4DR173875 ,1,For Sale,150.0
31419,TOYOTA,Camry,Sedan,69014,2013,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7000.0
31420,TOYOTA,Prius,Hatchback,128000,2010,Automatic, 4/5,  Left wheel  , White ,  Grey , JTDKN3DU3A0145737 ,1,For Sale,5000.0
31421,HONDA,FIT,Hatchback,128000,2010,Variator, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,4500.0
31422,FORD,Fusion,Sedan,136000,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,6400.0
31423,HYUNDAI,Elantra,Sedan,150400,2012,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4500.0
31424,SUBARU,Legacy,Sedan,209000,2003,Tiptronic, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,2500.0
31425,CHEVROLET,Cruze,Sedan,101275,2012,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,5293.0
31426,VOLKSWAGEN,Jetta,Sedan,213698,2014,Automatic, 4/5,  Left wheel  , Black ,, 3VWD17AJ2EM274039 ,1,For Sale,200.0
31427,TOYOTA,Prius,Sedan,18000,2008,Automatic, 4/5,  Left wheel  , Sky blue ,  Black ,,0,For Sale,3000.0
